MODEL NAME;DATE;LOWER 95% INTERVAL;EXPECTED VALUE;UPPER 95% INTERVAL
BORP001_1_trend;2002-04-22 00:00:00;17.1623;17.3548;17.5473
BORP001_1_trend;2002-04-23 00:00:00;17.1546;17.3471;17.5396
BORP001_1_trend;2002-04-24 00:00:00;17.1458;17.3383;17.5308
BORP001_1_trend;2002-04-25 00:00:00;17.1422;17.3346;17.5271
BORP001_1_trend;2002-04-26 00:00:00; 17.154;17.3465; 17.539
BORP001_1_trend;2002-04-27 00:00:00;17.1553;17.3478;17.5403
BORP001_1_trend;2002-04-28 00:00:00;17.1528;17.3453;17.5377
BORP001_1_trend;2002-04-29 00:00:00;17.1617;17.3541;17.5466
BORP001_1_trend;2002-04-30 00:00:00;17.1667;17.3592;17.5517
BORP001_1_trend;2002-05-01 00:00:00;17.1745; 17.367;17.5595
BORP001_1_trend;2002-05-02 00:00:00;17.1682;17.3607;17.5532
BORP001_1_trend;2002-05-03 00:00:00;17.1581;17.3505; 17.543
BORP001_1_trend;2002-05-04 00:00:00;17.1545;17.3469;17.5394
BORP001_1_trend;2002-05-05 00:00:00;17.1787;17.3712;17.5637
BORP001_1_trend;2002-05-06 00:00:00;17.1829;17.3754;17.5679
BORP001_1_trend;2002-05-07 00:00:00;17.1708;17.3633;17.5557
BORP001_1_trend;2002-05-08 00:00:00;17.1589;17.3514;17.5439
BORP001_1_trend;2002-05-09 00:00:00;17.1505; 17.343;17.5355
BORP001_1_trend;2002-05-10 00:00:00;17.1468;17.3393;17.5318
BORP001_1_trend;2002-05-11 00:00:00;17.1536; 17.346;17.5385
BORP001_1_trend;2002-05-12 00:00:00;17.1489;17.3414;17.5339
BORP001_1_trend;2002-05-13 00:00:00;17.1419;17.3344;17.5269
BORP001_1_trend;2002-05-14 00:00:00;17.1382;17.3307;17.5232
BORP001_1_trend;2002-05-15 00:00:00;17.1269;17.3194;17.5119
BORP001_1_trend;2002-05-16 00:00:00;17.1143;17.3068;17.4993
BORP001_1_trend;2002-05-17 00:00:00;17.1113;17.3038;17.4963
BORP001_1_trend;2002-05-18 00:00:00;17.1015; 17.294;17.4865
BORP001_1_trend;2002-05-19 00:00:00;17.0919;17.2844;17.4769
BORP001_1_trend;2002-05-20 00:00:00; 17.082;17.2745; 17.467
BORP001_1_trend;2002-05-21 00:00:00;17.1028;17.2953;17.4878
BORP001_1_trend;2002-05-22 00:00:00;17.0975;  17.29;17.4825
BORP001_1_trend;2002-05-23 00:00:00;17.0848;17.2773;17.4698
BORP001_1_trend;2002-05-24 00:00:00;17.0891;17.2816;17.4741
BORP001_1_trend;2002-05-25 00:00:00;17.0795; 17.272;17.4645
BORP001_1_trend;2002-05-26 00:00:00;17.0949;17.2873;17.4798
BORP001_1_trend;2002-05-27 00:00:00;17.0817;17.2742;17.4667
BORP001_1_trend;2002-05-28 00:00:00;17.0751;17.2676;17.4601
BORP001_1_trend;2002-05-29 00:00:00; 17.069;17.2615; 17.454
BORP001_1_trend;2002-05-30 00:00:00;17.0596;17.2521;17.4446
BORP001_1_trend;2002-05-31 00:00:00;17.0491;17.2416;17.4341
BORP001_1_trend;2002-06-01 00:00:00;17.0363;17.2288;17.4213
BORP001_1_trend;2002-06-02 00:00:00;17.0254;17.2179;17.4104
BORP001_1_trend;2002-06-03 00:00:00;17.0194;17.2119;17.4044
BORP001_1_trend;2002-06-04 00:00:00;17.0719;17.2644;17.4568
BORP001_1_trend;2002-06-05 00:00:00;17.0693;17.2618;17.4542
BORP001_1_trend;2002-06-06 00:00:00;17.0625; 17.255;17.4475
BORP001_1_trend;2002-06-07 00:00:00; 17.057;17.2495; 17.442
BORP001_1_trend;2002-06-08 00:00:00;17.0498;17.2423;17.4348
BORP001_1_trend;2002-06-09 00:00:00;17.0489;17.2414;17.4339
BORP001_1_trend;2002-06-10 00:00:00;17.0449;17.2374;17.4299
BORP001_1_trend;2002-06-11 00:00:00;17.0483;17.2408;17.4333
BORP001_1_trend;2002-06-12 00:00:00;17.0451;17.2376;17.4301
BORP001_1_trend;2002-06-13 00:00:00;17.0433;17.2358;17.4283
BORP001_1_trend;2002-06-14 00:00:00;17.0569;17.2494;17.4418
BORP001_1_trend;2002-06-15 00:00:00;17.0502;17.2426;17.4351
BORP001_1_trend;2002-06-16 00:00:00; 17.042;17.2345; 17.427
BORP001_1_trend;2002-06-17 00:00:00;17.0287;17.2212;17.4137
BORP001_1_trend;2002-06-18 00:00:00;17.0206;17.2131;17.4056
BORP001_1_trend;2002-06-19 00:00:00;17.0189;17.2114;17.4039
BORP001_1_trend;2002-06-20 00:00:00;17.0324;17.2249;17.4174
BORP001_1_trend;2002-06-21 00:00:00;17.0192;17.2117;17.4041
BORP001_1_trend;2002-06-22 00:00:00;17.0124;17.2049;17.3974
BORP001_1_trend;2002-06-23 00:00:00; 17.002;17.1945; 17.387
BORP001_1_trend;2002-06-24 00:00:00;16.9913;17.1838;17.3763
BORP001_1_trend;2002-06-25 00:00:00;16.9802;17.1726;17.3651
BORP001_1_trend;2002-06-26 00:00:00;16.9697;17.1622;17.3547
BORP001_1_trend;2002-06-27 00:00:00;16.9621;17.1546;17.3471
BORP001_1_trend;2002-06-28 00:00:00;16.9562;17.1487;17.3412
BORP001_1_trend;2002-06-29 00:00:00;16.9476;  17.14;17.3325
BORP001_1_trend;2002-06-30 00:00:00;16.9635; 17.156;17.3485
BORP001_1_trend;2002-07-01 00:00:00;16.9885; 17.181;17.3735
BORP001_1_trend;2002-07-02 00:00:00;17.0195; 17.212;17.4045
BORP001_1_trend;2002-07-03 00:00:00;17.0417;17.2341;17.4266
BORP001_1_trend;2002-07-04 00:00:00;17.0273;17.2198;17.4123
BORP001_1_trend;2002-07-05 00:00:00;17.0227;17.2152;17.4077
BORP001_1_trend;2002-07-06 00:00:00;17.0165; 17.209;17.4015
BORP001_1_trend;2002-07-07 00:00:00;17.0079;17.2004;17.3929
BORP001_1_trend;2002-07-08 00:00:00;16.9967;17.1892;17.3817
BORP001_1_trend;2002-07-09 00:00:00;16.9991;17.1916;17.3841
BORP001_1_trend;2002-07-10 00:00:00;16.9942;17.1867;17.3792
BORP001_1_trend;2002-07-11 00:00:00;16.9885; 17.181;17.3735
BORP001_1_trend;2002-07-12 00:00:00;17.0017;17.1942;17.3867
BORP001_1_trend;2002-07-13 00:00:00;17.0175;  17.21;17.4025
BORP001_1_trend;2002-07-14 00:00:00;17.0094;17.2019;17.3944
BORP001_1_trend;2002-07-15 00:00:00;17.0039;17.1964;17.3889
BORP001_1_trend;2002-07-16 00:00:00;16.9924;17.1849;17.3774
BORP001_1_trend;2002-07-17 00:00:00;16.9848;17.1772;17.3697
BORP001_1_trend;2002-07-18 00:00:00;16.9758;17.1683;17.3608
BORP001_1_trend;2002-07-19 00:00:00;16.9668;17.1593;17.3518
BORP001_1_trend;2002-07-20 00:00:00;16.9808;17.1733;17.3658
BORP001_1_trend;2002-07-21 00:00:00;16.9716;17.1641;17.3566
BORP001_1_trend;2002-07-22 00:00:00;16.9628;17.1553;17.3478
BORP001_1_trend;2002-07-23 00:00:00;16.9641;17.1566;17.3491
BORP001_1_trend;2002-07-24 00:00:00;16.9579;17.1504;17.3429
BORP001_1_trend;2002-07-25 00:00:00;16.9497;17.1422;17.3347
BORP001_1_trend;2002-07-26 00:00:00; 16.947;17.1395; 17.332
BORP001_1_trend;2002-07-27 00:00:00;16.9386; 17.131;17.3235
BORP001_1_trend;2002-07-28 00:00:00;16.9306;17.1231;17.3156
BORP001_1_trend;2002-07-29 00:00:00;16.9222;17.1147;17.3072
BORP001_1_trend;2002-07-30 00:00:00;16.9154;17.1079;17.3004
BORP001_1_trend;2002-07-31 00:00:00;16.9235; 17.116;17.3084
BORP001_1_trend;2002-08-01 00:00:00;16.9184;17.1108;17.3033
BORP001_1_trend;2002-08-02 00:00:00;16.9174;17.1099;17.3024
BORP001_1_trend;2002-08-03 00:00:00;16.9389;17.1314;17.3238
BORP001_1_trend;2002-08-04 00:00:00;16.9489;17.1414;17.3339
BORP001_1_trend;2002-08-05 00:00:00;16.9787;17.1711;17.3636
BORP001_1_trend;2002-08-06 00:00:00;17.0208;17.2133;17.4058
BORP001_1_trend;2002-08-07 00:00:00;17.0115; 17.204;17.3965
BORP001_1_trend;2002-08-08 00:00:00;17.0326;17.2251;17.4176
BORP001_1_trend;2002-08-09 00:00:00;17.0256;17.2181;17.4105
BORP001_1_trend;2002-08-10 00:00:00;17.0157;17.2082;17.4007
BORP001_1_trend;2002-08-11 00:00:00;17.0087;17.2012;17.3937
BORP001_1_trend;2002-08-12 00:00:00;17.0025;17.1949;17.3874
BORP001_1_trend;2002-08-13 00:00:00;16.9927;17.1852;17.3777
BORP001_1_trend;2002-08-14 00:00:00;16.9842;17.1767;17.3692
BORP001_1_trend;2002-08-15 00:00:00;16.9765; 17.169;17.3615
BORP001_1_trend;2002-08-16 00:00:00;16.9697;17.1622;17.3547
BORP001_1_trend;2002-08-17 00:00:00;16.9614;17.1539;17.3464
BORP001_1_trend;2002-08-18 00:00:00;16.9754;17.1679;17.3604
BORP001_1_trend;2002-08-19 00:00:00;17.0322;17.2247;17.4172
BORP001_1_trend;2002-08-20 00:00:00;17.0571;17.2496; 17.442
BORP001_1_trend;2002-08-21 00:00:00;17.0463;17.2387;17.4312
BORP001_1_trend;2002-08-22 00:00:00;17.0353;17.2278;17.4203
BORP001_1_trend;2002-08-23 00:00:00; 17.087;17.2795; 17.472
BORP001_1_trend;2002-08-24 00:00:00;17.1021;17.2946; 17.487
BORP001_1_trend;2002-08-25 00:00:00;17.0888;17.2813;17.4738
BORP001_1_trend;2002-08-26 00:00:00;17.0787;17.2712;17.4637
BORP001_1_trend;2002-08-27 00:00:00;17.0735; 17.266;17.4585
BORP001_1_trend;2002-08-28 00:00:00;17.0678;17.2603;17.4528
BORP001_1_trend;2002-08-29 00:00:00;17.0601;17.2526;17.4451
BORP001_1_trend;2002-08-30 00:00:00;17.0553;17.2478;17.4403
BORP001_1_trend;2002-08-31 00:00:00;17.0505; 17.243;17.4355
BORP001_1_trend;2002-09-01 00:00:00;17.0433;17.2358;17.4283
BORP001_1_trend;2002-09-02 00:00:00;17.0329;17.2254;17.4179
BORP001_1_trend;2002-09-03 00:00:00;17.0241;17.2166;17.4091
BORP001_1_trend;2002-09-04 00:00:00;17.0172;17.2096;17.4021
BORP001_1_trend;2002-09-05 00:00:00;17.0115; 17.204;17.3965
BORP001_1_trend;2002-09-06 00:00:00;17.0053;17.1978;17.3903
BORP001_1_trend;2002-09-07 00:00:00;17.0254;17.2179;17.4104
BORP001_1_trend;2002-09-08 00:00:00;17.0429;17.2354;17.4279
BORP001_1_trend;2002-09-09 00:00:00;17.0439;17.2364;17.4289
BORP001_1_trend;2002-09-10 00:00:00;17.0351;17.2276;17.4201
BORP001_1_trend;2002-09-11 00:00:00;17.0405;17.2329;17.4254
BORP001_1_trend;2002-09-12 00:00:00;17.0324;17.2249;17.4174
BORP001_1_trend;2002-09-13 00:00:00;17.0237;17.2162;17.4087
BORP001_1_trend;2002-09-14 00:00:00;17.0209;17.2134;17.4059
BORP001_1_trend;2002-09-15 00:00:00;17.0154;17.2079;17.4004
BORP001_1_trend;2002-09-16 00:00:00;17.0113;17.2038;17.3963
BORP001_1_trend;2002-09-17 00:00:00;17.0076;17.2001;17.3926
BORP001_1_trend;2002-09-18 00:00:00;17.0044;17.1968;17.3893
BORP001_1_trend;2002-09-19 00:00:00;16.9984;17.1909;17.3834
BORP001_1_trend;2002-09-20 00:00:00;16.9958;17.1883;17.3808
BORP001_1_trend;2002-09-21 00:00:00;17.0003;17.1928;17.3853
BORP001_1_trend;2002-09-22 00:00:00;17.0046;17.1971;17.3896
BORP001_1_trend;2002-09-23 00:00:00;16.9971;17.1896;17.3821
BORP001_1_trend;2002-09-24 00:00:00;16.9978;17.1903;17.3828
BORP001_1_trend;2002-09-25 00:00:00;17.0123;17.2048;17.3972
BORP001_1_trend;2002-09-26 00:00:00;17.0218;17.2143;17.4068
BORP001_1_trend;2002-09-27 00:00:00; 17.022;17.2145; 17.407
BORP001_1_trend;2002-09-28 00:00:00;17.0186;17.2111;17.4036
BORP001_1_trend;2002-09-29 00:00:00;17.0123;17.2048;17.3972
BORP001_1_trend;2002-09-30 00:00:00;17.0066;17.1991;17.3916
BORP001_1_trend;2002-10-01 00:00:00;17.0038;17.1963;17.3888
BORP001_1_trend;2002-10-02 00:00:00;16.9995; 17.192;17.3845
BORP001_1_trend;2002-10-03 00:00:00;17.0096;17.2021;17.3946
BORP001_1_trend;2002-10-04 00:00:00;17.0042;17.1967;17.3892
BORP001_1_trend;2002-10-05 00:00:00;17.0279;17.2204;17.4129
BORP001_1_trend;2002-10-06 00:00:00;17.0202;17.2127;17.4052
BORP001_1_trend;2002-10-07 00:00:00; 17.018;17.2105; 17.403
BORP001_1_trend;2002-10-08 00:00:00;17.0143;17.2067;17.3992
BORP001_1_trend;2002-10-09 00:00:00;17.0089;17.2014;17.3939
BORP001_1_trend;2002-10-10 00:00:00;17.0052;17.1977;17.3902
BORP001_1_trend;2002-10-11 00:00:00; 17.002;17.1945; 17.387
BORP001_1_trend;2002-10-12 00:00:00;17.0234;17.2159;17.4084
BORP001_1_trend;2002-10-13 00:00:00;17.0198;17.2123;17.4048
BORP001_1_trend;2002-10-14 00:00:00;17.0394;17.2319;17.4244
BORP001_1_trend;2002-10-15 00:00:00;17.0341;17.2266;17.4191
BORP001_1_trend;2002-10-16 00:00:00;17.0462;17.2387;17.4312
BORP001_1_trend;2002-10-17 00:00:00;17.0481;17.2406;17.4331
BORP001_1_trend;2002-10-18 00:00:00;17.0634;17.2559;17.4484
BORP001_1_trend;2002-10-19 00:00:00;17.0561;17.2485; 17.441
BORP001_1_trend;2002-10-20 00:00:00;17.0531;17.2456;17.4381
BORP001_1_trend;2002-10-21 00:00:00;17.0521;17.2446;17.4371
BORP001_1_trend;2002-10-22 00:00:00;17.0638;17.2563;17.4488
BORP001_1_trend;2002-10-23 00:00:00;17.0653;17.2578;17.4503
BORP001_1_trend;2002-10-24 00:00:00;17.0609;17.2534;17.4459
BORP001_1_trend;2002-10-25 00:00:00;17.0705; 17.263;17.4555
BORP001_1_trend;2002-10-26 00:00:00;17.0932;17.2857;17.4782
BORP001_1_trend;2002-10-27 00:00:00;17.0837;17.2762;17.4687
BORP001_1_trend;2002-10-28 00:00:00;17.0782;17.2707;17.4632
BORP001_1_trend;2002-10-29 00:00:00;17.0761;17.2686;17.4611
BORP001_1_trend;2002-10-30 00:00:00;17.0833;17.2758;17.4682
BORP001_1_trend;2002-10-31 00:00:00;17.0774;17.2699;17.4624
BORP001_1_trend;2002-11-01 00:00:00;17.0833;17.2758;17.4682
BORP001_1_trend;2002-11-02 00:00:00;17.1236;17.3161;17.5086
BORP001_1_trend;2002-11-03 00:00:00; 17.119;17.3115; 17.504
BORP001_1_trend;2002-11-04 00:00:00;17.1179;17.3104;17.5029
BORP001_1_trend;2002-11-05 00:00:00;17.1138;17.3063;17.4988
BORP001_1_trend;2002-11-06 00:00:00;17.1599;17.3524;17.5449
BORP001_1_trend;2002-11-07 00:00:00;17.1581;17.3506;17.5431
BORP001_1_trend;2002-11-08 00:00:00;17.2056;17.3981;17.5906
BORP001_1_trend;2002-11-09 00:00:00;17.1983;17.3908;17.5833
BORP001_1_trend;2002-11-10 00:00:00; 17.231;17.4234;17.6159
BORP001_1_trend;2002-11-11 00:00:00;17.2235; 17.416;17.6085
BORP001_1_trend;2002-11-12 00:00:00;17.2367;17.4292;17.6216
BORP001_1_trend;2002-11-13 00:00:00;17.2368;17.4293;17.6218
BORP001_1_trend;2002-11-14 00:00:00;17.2291;17.4216;17.6141
BORP001_1_trend;2002-11-15 00:00:00;17.2237;17.4161;17.6086
BORP001_1_trend;2002-11-16 00:00:00;17.2196;17.4121;17.6046
BORP001_1_trend;2002-11-17 00:00:00;17.2157;17.4082;17.6006
BORP001_1_trend;2002-11-18 00:00:00;17.2124;17.4048;17.5973
BORP001_1_trend;2002-11-19 00:00:00; 17.209;17.4015; 17.594
BORP001_1_trend;2002-11-20 00:00:00;17.2105;17.4029;17.5954
BORP001_1_trend;2002-11-21 00:00:00;17.2057;17.3981;17.5906
BORP001_1_trend;2002-11-22 00:00:00;17.2014;17.3939;17.5864
BORP001_1_trend;2002-11-23 00:00:00;17.2138;17.4063;17.5988
BORP001_1_trend;2002-11-24 00:00:00;17.2089;17.4014;17.5939
BORP001_1_trend;2002-11-25 00:00:00;17.2134;17.4059;17.5984
BORP001_1_trend;2002-11-26 00:00:00;17.2094;17.4019;17.5944
BORP001_1_trend;2002-11-27 00:00:00;17.2092;17.4017;17.5941
BORP001_1_trend;2002-11-28 00:00:00; 17.212;17.4045; 17.597
BORP001_1_trend;2002-11-29 00:00:00;17.2093;17.4017;17.5942
BORP001_1_trend;2002-11-30 00:00:00;17.2063;17.3988;17.5913
BORP001_1_trend;2002-12-01 00:00:00; 17.226;17.4185; 17.611
BORP001_1_trend;2002-12-02 00:00:00; 17.221;17.4135;17.6059
BORP001_1_trend;2002-12-03 00:00:00;17.2164;17.4089;17.6014
BORP001_1_trend;2002-12-04 00:00:00;17.2313;17.4238;17.6163
BORP001_1_trend;2002-12-05 00:00:00;17.2248;17.4173;17.6098
BORP001_1_trend;2002-12-06 00:00:00;17.2201;17.4126;17.6051
BORP001_1_trend;2002-12-07 00:00:00; 17.216;17.4085; 17.601
BORP001_1_trend;2002-12-08 00:00:00;17.2126;17.4051;17.5975
BORP001_1_trend;2002-12-09 00:00:00;17.2102;17.4027;17.5952
BORP001_1_trend;2002-12-10 00:00:00;17.2079;17.4004;17.5929
BORP001_1_trend;2002-12-11 00:00:00;17.2057;17.3981;17.5906
BORP001_1_trend;2002-12-12 00:00:00;17.2017;17.3941;17.5866
BORP001_1_trend;2002-12-13 00:00:00;17.1997;17.3922;17.5847
BORP001_1_trend;2002-12-14 00:00:00;17.2023;17.3948;17.5872
BORP001_1_trend;2002-12-15 00:00:00;17.2341;17.4266;17.6191
BORP001_1_trend;2002-12-16 00:00:00; 17.233;17.4255; 17.618
BORP001_1_trend;2002-12-17 00:00:00;17.2287;17.4211;17.6136
BORP001_1_trend;2002-12-18 00:00:00; 17.224;17.4165; 17.609
BORP001_1_trend;2002-12-19 00:00:00;17.2202;17.4127;17.6052
BORP001_1_trend;2002-12-20 00:00:00;17.2236;17.4161;17.6086
BORP001_1_trend;2002-12-21 00:00:00;17.2516;17.4441;17.6365
BORP001_1_trend;2002-12-22 00:00:00;17.2636;17.4561;17.6486
BORP001_1_trend;2002-12-23 00:00:00;17.2598;17.4523;17.6448
BORP001_1_trend;2002-12-24 00:00:00;17.2564;17.4489;17.6414
BORP001_1_trend;2002-12-25 00:00:00;17.2573;17.4498;17.6423
BORP001_1_trend;2002-12-26 00:00:00; 17.274;17.4665; 17.659
BORP001_1_trend;2002-12-27 00:00:00;17.2979;17.4904;17.6829
BORP001_1_trend;2002-12-28 00:00:00;17.2955; 17.488;17.6805
BORP001_1_trend;2002-12-29 00:00:00;17.3479;17.5404;17.7329
BORP001_1_trend;2002-12-30 00:00:00;17.4021;17.5946;17.7871
BORP001_1_trend;2002-12-31 00:00:00;17.3868;17.5793;17.7718
BORP001_1_trend;2003-01-01 00:00:00;17.3988;17.5913;17.7838
BORP001_1_trend;2003-01-02 00:00:00;17.4352;17.6277;17.8202
BORP001_1_trend;2003-01-03 00:00:00; 17.425;17.6175;  17.81
BORP001_1_trend;2003-01-04 00:00:00;17.4145; 17.607;17.7995
BORP001_1_trend;2003-01-05 00:00:00;17.4118;17.6043;17.7968
BORP001_1_trend;2003-01-06 00:00:00;17.4026; 17.595;17.7875
BORP001_1_trend;2003-01-07 00:00:00; 17.397;17.5894;17.7819
BORP001_1_trend;2003-01-08 00:00:00;17.3916;17.5841;17.7766
BORP001_1_trend;2003-01-09 00:00:00;17.3871;17.5796;17.7721
BORP001_1_trend;2003-01-10 00:00:00; 17.383;17.5755; 17.768
BORP001_1_trend;2003-01-11 00:00:00;17.3783;17.5708;17.7633
BORP001_1_trend;2003-01-12 00:00:00;17.3749;17.5674;17.7599
BORP001_1_trend;2003-01-13 00:00:00;17.3686;17.5611;17.7536
BORP001_1_trend;2003-01-14 00:00:00;17.3629;17.5554;17.7479
BORP001_1_trend;2003-01-15 00:00:00;17.3654;17.5579;17.7504
BORP001_1_trend;2003-01-16 00:00:00;17.3609;17.5534;17.7459
BORP001_1_trend;2003-01-17 00:00:00;17.3566;17.5491;17.7416
BORP001_1_trend;2003-01-18 00:00:00;17.3522;17.5447;17.7372
BORP001_1_trend;2003-01-19 00:00:00;17.3536;17.5461;17.7386
BORP001_1_trend;2003-01-20 00:00:00;17.3659;17.5584;17.7509
BORP001_1_trend;2003-01-21 00:00:00;17.3612;17.5536;17.7461
BORP001_1_trend;2003-01-22 00:00:00;17.3599;17.5523;17.7448
BORP001_1_trend;2003-01-23 00:00:00; 17.354;17.5465; 17.739
BORP001_1_trend;2003-01-24 00:00:00; 17.349;17.5415;17.7339
BORP001_1_trend;2003-01-25 00:00:00;17.3496;17.5421;17.7346
BORP001_1_trend;2003-01-26 00:00:00;17.3531;17.5456;17.7381
BORP001_1_trend;2003-01-27 00:00:00;17.3553;17.5477;17.7402
BORP001_1_trend;2003-01-28 00:00:00;17.3714;17.5639;17.7564
BORP001_1_trend;2003-01-29 00:00:00;17.3842;17.5767;17.7692
BORP001_1_trend;2003-01-30 00:00:00;17.3995;17.5919;17.7844
BORP001_1_trend;2003-01-31 00:00:00; 17.403;17.5954;17.7879
BORP001_1_trend;2003-02-01 00:00:00;17.4166;17.6091;17.8016
BORP001_1_trend;2003-02-02 00:00:00;17.4092;17.6016;17.7941
BORP001_1_trend;2003-02-03 00:00:00;17.4007;17.5932;17.7857
BORP001_1_trend;2003-02-04 00:00:00;17.3961;17.5886;17.7811
BORP001_1_trend;2003-02-05 00:00:00;17.4108;17.6033;17.7958
BORP001_1_trend;2003-02-06 00:00:00;17.4036;17.5961;17.7886
BORP001_1_trend;2003-02-07 00:00:00;17.4034;17.5959;17.7884
BORP001_1_trend;2003-02-08 00:00:00;17.3981;17.5906;17.7831
BORP001_1_trend;2003-02-09 00:00:00;17.3925; 17.585;17.7775
BORP001_1_trend;2003-02-10 00:00:00;17.3859;17.5783;17.7708
BORP001_1_trend;2003-02-11 00:00:00;  17.38;17.5725; 17.765
BORP001_1_trend;2003-02-12 00:00:00;17.3765; 17.569;17.7614
BORP001_1_trend;2003-02-13 00:00:00;17.3728;17.5653;17.7578
BORP001_1_trend;2003-02-14 00:00:00;17.3692;17.5617;17.7542
BORP001_1_trend;2003-02-15 00:00:00;17.3656;17.5581;17.7506
BORP001_1_trend;2003-02-16 00:00:00;17.3621;17.5546;17.7471
BORP001_1_trend;2003-02-17 00:00:00;17.3587;17.5512;17.7437
BORP001_1_trend;2003-02-18 00:00:00;17.3554;17.5479;17.7404
BORP001_1_trend;2003-02-19 00:00:00;17.3462;17.5387;17.7312
BORP001_1_trend;2003-02-20 00:00:00; 17.341;17.5334;17.7259
BORP001_1_trend;2003-02-21 00:00:00; 17.336;17.5285; 17.721
BORP001_1_trend;2003-02-22 00:00:00;17.3303;17.5228;17.7153
BORP001_1_trend;2003-02-23 00:00:00;17.3242;17.5167;17.7092
BORP001_1_trend;2003-02-24 00:00:00;17.3191;17.5116; 17.704
BORP001_1_trend;2003-02-25 00:00:00;17.3128;17.5053;17.6977
BORP001_1_trend;2003-02-26 00:00:00;17.3078;17.5002;17.6927
BORP001_1_trend;2003-02-27 00:00:00;17.3011;17.4936;17.6861
BORP001_1_trend;2003-02-28 00:00:00;17.3084;17.5009;17.6934
BORP001_1_trend;2003-03-01 00:00:00;17.3089;17.5014;17.6939
BORP001_1_trend;2003-03-02 00:00:00;17.3207;17.5132;17.7056
BORP001_1_trend;2003-03-03 00:00:00; 17.313;17.5055; 17.698
BORP001_1_trend;2003-03-04 00:00:00;17.3086;17.5011;17.6936
BORP001_1_trend;2003-03-05 00:00:00;17.3054;17.4979;17.6904
BORP001_1_trend;2003-03-06 00:00:00;17.3026;17.4951;17.6876
BORP001_1_trend;2003-03-07 00:00:00;17.3019;17.4944;17.6869
BORP001_1_trend;2003-03-08 00:00:00;17.2956;17.4881;17.6806
BORP001_1_trend;2003-03-09 00:00:00;17.2888;17.4813;17.6738
BORP001_1_trend;2003-03-10 00:00:00;17.2856;17.4781;17.6705
BORP001_1_trend;2003-03-11 00:00:00;17.3037;17.4962;17.6887
BORP001_1_trend;2003-03-12 00:00:00;17.2973;17.4898;17.6823
BORP001_1_trend;2003-03-13 00:00:00;17.2899;17.4824;17.6749
BORP001_1_trend;2003-03-14 00:00:00; 17.281;17.4735;17.6659
BORP001_1_trend;2003-03-15 00:00:00;17.2734;17.4659;17.6584
BORP001_1_trend;2003-03-16 00:00:00;17.2668;17.4593;17.6518
BORP001_1_trend;2003-03-17 00:00:00;17.2603;17.4528;17.6453
BORP001_1_trend;2003-03-18 00:00:00;17.2548;17.4473;17.6398
BORP001_1_trend;2003-03-19 00:00:00;17.2487;17.4412;17.6337
BORP001_1_trend;2003-03-20 00:00:00;17.2442;17.4367;17.6292
BORP001_1_trend;2003-03-21 00:00:00;17.2385; 17.431;17.6235
BORP001_1_trend;2003-03-22 00:00:00; 17.231;17.4235; 17.616
BORP001_1_trend;2003-03-23 00:00:00;17.2246;17.4171;17.6096
BORP001_1_trend;2003-03-24 00:00:00; 17.218;17.4105;17.6029
BORP001_1_trend;2003-03-25 00:00:00;17.2146;17.4071;17.5996
BORP001_1_trend;2003-03-26 00:00:00;17.2086;17.4011;17.5936
BORP001_1_trend;2003-03-27 00:00:00;17.2023;17.3948;17.5873
BORP001_1_trend;2003-03-28 00:00:00;17.1957;17.3882;17.5807
BORP001_1_trend;2003-03-29 00:00:00;17.1918;17.3843;17.5768
BORP001_1_trend;2003-03-30 00:00:00; 17.186;17.3785; 17.571
BORP001_1_trend;2003-03-31 00:00:00;17.1793;17.3718;17.5643
BORP001_1_trend;2003-04-01 00:00:00;17.1881;17.3806;17.5731
BORP001_1_trend;2003-04-02 00:00:00;17.1916;17.3841;17.5766
BORP001_1_trend;2003-04-03 00:00:00;17.1855; 17.378;17.5704
BORP001_1_trend;2003-04-04 00:00:00;17.1813;17.3738;17.5663
BORP001_1_trend;2003-04-05 00:00:00; 17.173;17.3654;17.5579
BORP001_1_trend;2003-04-06 00:00:00;17.1677;17.3602;17.5527
BORP001_1_trend;2003-04-07 00:00:00;17.1597;17.3522;17.5447
BORP001_1_trend;2003-04-08 00:00:00;17.1527;17.3452;17.5377
BORP001_1_trend;2003-04-09 00:00:00; 17.149;17.3415;17.5339
BORP001_1_trend;2003-04-10 00:00:00;17.1461;17.3386;17.5311
BORP001_1_trend;2003-04-11 00:00:00;17.1401;17.3326;17.5251
BORP001_1_trend;2003-04-12 00:00:00;17.1339;17.3264;17.5189
BORP001_1_trend;2003-04-13 00:00:00;17.1261;17.3186;17.5111
BORP001_1_trend;2003-04-14 00:00:00;17.1162;17.3086;17.5011
BORP001_1_trend;2003-04-15 00:00:00;17.1068;17.2993;17.4918
BORP001_1_trend;2003-04-16 00:00:00;17.0968;17.2893;17.4817
BORP001_1_trend;2003-04-17 00:00:00;17.0867;17.2791;17.4716
BORP001_1_trend;2003-04-18 00:00:00;17.0767;17.2692;17.4617
BORP001_1_trend;2003-04-19 00:00:00;17.0725; 17.265;17.4575
BORP001_1_trend;2003-04-20 00:00:00;17.0675;  17.26;17.4524
BORP001_1_trend;2003-04-21 00:00:00;17.0608;17.2533;17.4458
BORP001_1_trend;2003-04-22 00:00:00;17.0544;17.2469;17.4394
BORP001_1_trend;2003-04-23 00:00:00;17.0463;17.2388;17.4312
