MODEL NAME;DATE;LOWER 95% INTERVAL;EXPECTED VALUE;UPPER 95% INTERVAL
BORP001_1_trend;2003-06-13 00:00:00;16.9751;17.1671; 17.359
BORP001_1_trend;2003-06-14 00:00:00;16.9764;17.1685;17.3607
BORP001_1_trend;2003-06-15 00:00:00; 17.228; 17.228; 17.228
BORP001_1_trend;2003-06-16 00:00:00;17.0884;17.2025;17.3165
BORP001_1_trend;2003-06-17 00:00:00;17.0406;17.1871;17.3336
BORP001_1_trend;2003-06-18 00:00:00; 17.005;17.1691;17.3332
BORP001_1_trend;2003-06-19 00:00:00;16.9841;17.1588;17.3334
BORP001_1_trend;2003-06-20 00:00:00;16.9608;17.1419; 17.323
BORP001_1_trend;2003-06-21 00:00:00;16.9426;17.1278; 17.313
BORP001_1_trend;2003-06-22 00:00:00;16.9422;  17.13;17.3178
BORP001_1_trend;2003-06-23 00:00:00;16.9297;17.1192;17.3086
BORP001_1_trend;2003-06-24 00:00:00;16.9165; 17.107;17.2975
BORP001_1_trend;2003-06-25 00:00:00;16.9048;17.0961;17.2873
BORP001_1_trend;2003-06-26 00:00:00;16.8948;17.0865;17.2781
BORP001_1_trend;2003-06-27 00:00:00;16.8859;17.0778;17.2698
BORP001_1_trend;2003-06-28 00:00:00;16.8787;17.0709; 17.263
BORP001_1_trend;2003-06-29 00:00:00; 17.018; 17.018; 17.018
BORP001_1_trend;2003-06-30 00:00:00;16.9451;17.0591;17.1732
BORP001_1_trend;2003-07-01 00:00:00;16.9614;17.1079;17.2544
BORP001_1_trend;2003-07-02 00:00:00;16.9606;17.1248;17.2889
BORP001_1_trend;2003-07-03 00:00:00;16.9658;17.1404; 17.315
BORP001_1_trend;2003-07-04 00:00:00;16.9535;17.1346;17.3157
BORP001_1_trend;2003-07-05 00:00:00;16.9422;17.1274;17.3125
BORP001_1_trend;2003-07-06 00:00:00;16.9365;17.1242; 17.312
BORP001_1_trend;2003-07-07 00:00:00;16.9267;17.1162;17.3056
BORP001_1_trend;2003-07-08 00:00:00;16.9192;17.1097;17.3002
BORP001_1_trend;2003-07-09 00:00:00;16.9121;17.1033;17.2945
BORP001_1_trend;2003-07-10 00:00:00; 16.903;17.0946;17.2863
BORP001_1_trend;2003-07-11 00:00:00;16.8975;17.0894;17.2814
BORP001_1_trend;2003-07-12 00:00:00;16.8934;17.0855;17.2777
BORP001_1_trend;2003-07-13 00:00:00; 16.998; 16.998; 16.998
BORP001_1_trend;2003-07-14 00:00:00;16.8893;17.0034;17.1175
BORP001_1_trend;2003-07-15 00:00:00;16.8599;17.0064;17.1529
BORP001_1_trend;2003-07-16 00:00:00;16.8726;17.0367;17.2008
BORP001_1_trend;2003-07-17 00:00:00;16.8667;17.0413;17.2159
BORP001_1_trend;2003-07-18 00:00:00;16.8572;17.0383;17.2194
BORP001_1_trend;2003-07-19 00:00:00;16.8503;17.0355;17.2207
BORP001_1_trend;2003-07-20 00:00:00;16.8457;17.0335;17.2213
BORP001_1_trend;2003-07-21 00:00:00;16.8401;17.0295; 17.219
BORP001_1_trend;2003-07-22 00:00:00;16.8345; 17.025;17.2156
BORP001_1_trend;2003-07-23 00:00:00;16.8352;17.0265;17.2177
BORP001_1_trend;2003-07-24 00:00:00;16.8324; 17.024;17.2157
BORP001_1_trend;2003-07-25 00:00:00;16.8346;17.0266;17.2185
BORP001_1_trend;2003-07-26 00:00:00;16.8376;17.0297;17.2219
BORP001_1_trend;2003-07-27 00:00:00; 16.838; 16.838; 16.838
BORP001_1_trend;2003-07-28 00:00:00; 16.755;16.8691;16.9832
BORP001_1_trend;2003-07-29 00:00:00;16.7647;16.9112;17.0577
BORP001_1_trend;2003-07-30 00:00:00; 16.766;16.9301;17.0942
BORP001_1_trend;2003-07-31 00:00:00;16.7677;16.9423;17.1169
BORP001_1_trend;2003-08-01 00:00:00;16.7688;16.9499; 17.131
BORP001_1_trend;2003-08-02 00:00:00;16.7709;16.9561;17.1412
BORP001_1_trend;2003-08-03 00:00:00; 16.772;16.9598;17.1476
BORP001_1_trend;2003-08-04 00:00:00;16.7725;16.9619;17.1514
BORP001_1_trend;2003-08-05 00:00:00;16.7717;16.9622;17.1527
BORP001_1_trend;2003-08-06 00:00:00;16.7697;16.9609;17.1521
BORP001_1_trend;2003-08-07 00:00:00;16.7714; 16.963;17.1547
BORP001_1_trend;2003-08-08 00:00:00;  16.77;16.9619;17.1539
BORP001_1_trend;2003-08-09 00:00:00; 16.678; 16.678; 16.678
BORP001_1_trend;2003-08-10 00:00:00;16.6148;16.7289; 16.843
BORP001_1_trend;2003-08-11 00:00:00;16.6235;  16.77;16.9165
BORP001_1_trend;2003-08-12 00:00:00; 16.637;16.8011;16.9652
BORP001_1_trend;2003-08-13 00:00:00;16.6523;16.8269;17.0016
BORP001_1_trend;2003-08-14 00:00:00;16.6653;16.8464;17.0275
BORP001_1_trend;2003-08-15 00:00:00;16.6748;  16.86;17.0452
BORP001_1_trend;2003-08-16 00:00:00;16.6832; 16.871;17.0588
BORP001_1_trend;2003-08-17 00:00:00;16.6954;16.8849;17.0743
BORP001_1_trend;2003-08-18 00:00:00;16.7038;16.8943;17.0848
BORP001_1_trend;2003-08-19 00:00:00;16.7075;16.8987;17.0899
BORP001_1_trend;2003-08-20 00:00:00;16.7104; 16.902;17.0937
BORP001_1_trend;2003-08-21 00:00:00;16.7101;16.9021; 17.094
BORP001_1_trend;2003-08-22 00:00:00;16.7128;16.9049;17.0971
BORP001_1_trend;2003-08-23 00:00:00; 16.158; 16.158; 16.158
BORP001_1_trend;2003-08-24 00:00:00;16.1869;16.3009; 16.415
BORP001_1_trend;2003-08-25 00:00:00;16.2722;16.4187;16.5652
BORP001_1_trend;2003-08-26 00:00:00;16.3476;16.5117;16.6758
BORP001_1_trend;2003-08-27 00:00:00;16.4133;16.5879;16.7625
BORP001_1_trend;2003-08-28 00:00:00;16.5433;16.7244;16.9055
BORP001_1_trend;2003-08-29 00:00:00;16.5998; 16.785;16.9701
BORP001_1_trend;2003-08-30 00:00:00;16.7199;16.9077;17.0955
BORP001_1_trend;2003-08-31 00:00:00;16.7486; 16.938;17.1275
BORP001_1_trend;2003-09-01 00:00:00;16.7733;16.9639;17.1544
BORP001_1_trend;2003-09-02 00:00:00;16.7863;16.9775;17.1687
BORP001_1_trend;2003-09-03 00:00:00;16.7954;16.9871;17.1788
BORP001_1_trend;2003-09-04 00:00:00;16.8012;16.9932;17.1851
BORP001_1_trend;2003-09-05 00:00:00;16.8069; 16.999;17.1912
BORP001_1_trend;2003-09-06 00:00:00;16.8188;17.0111;17.2033
BORP001_1_trend;2003-09-07 00:00:00; 16.838; 16.838; 16.838
BORP001_1_trend;2003-09-08 00:00:00;16.7602;16.8743;16.9884
BORP001_1_trend;2003-09-09 00:00:00;16.7611;16.9076;17.0541
BORP001_1_trend;2003-09-10 00:00:00; 16.797;16.9611;17.1252
BORP001_1_trend;2003-09-11 00:00:00;16.8036;16.9782;17.1528
BORP001_1_trend;2003-09-12 00:00:00;16.8176;16.9987;17.1798
BORP001_1_trend;2003-09-13 00:00:00;16.8203;17.0054;17.1906
BORP001_1_trend;2003-09-14 00:00:00;16.8221;17.0098;17.1976
BORP001_1_trend;2003-09-15 00:00:00; 16.825;17.0145;17.2039
BORP001_1_trend;2003-09-16 00:00:00;16.8273;17.0178;17.2084
BORP001_1_trend;2003-09-17 00:00:00; 16.827;17.0182;17.2094
BORP001_1_trend;2003-09-18 00:00:00;16.8261;17.0178;17.2094
BORP001_1_trend;2003-09-19 00:00:00;16.8256;17.0176;17.2095
BORP001_1_trend;2003-09-20 00:00:00; 16.638; 16.638; 16.638
BORP001_1_trend;2003-09-21 00:00:00;16.5942;16.7083;16.8224
BORP001_1_trend;2003-09-22 00:00:00;16.6414;16.7879;16.9344
BORP001_1_trend;2003-09-23 00:00:00;16.6814;16.8456;17.0097
BORP001_1_trend;2003-09-24 00:00:00;16.7065;16.8811;17.0557
BORP001_1_trend;2003-09-25 00:00:00;16.7271;16.9082;17.0893
BORP001_1_trend;2003-09-26 00:00:00;16.7479;16.9331;17.1183
BORP001_1_trend;2003-09-27 00:00:00;16.7652; 16.953;17.1408
BORP001_1_trend;2003-09-28 00:00:00; 16.811;17.0005;17.1899
BORP001_1_trend;2003-09-29 00:00:00; 16.818;17.0085; 17.199
BORP001_1_trend;2003-09-30 00:00:00;16.8231;17.0143;17.2055
BORP001_1_trend;2003-10-01 00:00:00;16.8594;17.0511;17.2428
BORP001_1_trend;2003-10-02 00:00:00;16.8611;17.0531; 17.245
BORP001_1_trend;2003-10-03 00:00:00;16.8719; 17.064;17.2561
BORP001_1_trend;2003-10-04 00:00:00; 16.858; 16.858; 16.858
BORP001_1_trend;2003-10-05 00:00:00;16.8089;16.9229; 17.037
BORP001_1_trend;2003-10-06 00:00:00;16.8286;16.9751;17.1216
BORP001_1_trend;2003-10-07 00:00:00;16.8507;17.0148;17.1789
BORP001_1_trend;2003-10-08 00:00:00;16.8718;17.0464; 17.221
BORP001_1_trend;2003-10-09 00:00:00;16.8809; 17.062;17.2431
BORP001_1_trend;2003-10-10 00:00:00;16.9132;17.0983;17.2835
BORP001_1_trend;2003-10-11 00:00:00;16.9175;17.1053;17.2931
BORP001_1_trend;2003-10-12 00:00:00;16.9198;17.1093;17.2987
BORP001_1_trend;2003-10-13 00:00:00;16.9232;17.1137;17.3042
BORP001_1_trend;2003-10-14 00:00:00;16.9255;17.1167;17.3079
BORP001_1_trend;2003-10-15 00:00:00;16.9257;17.1174;17.3091
BORP001_1_trend;2003-10-16 00:00:00;16.9259;17.1179;17.3098
BORP001_1_trend;2003-10-17 00:00:00; 16.926;17.1181;17.3102
BORP001_1_trend;2003-10-18 00:00:00;16.9262;17.1184;17.3107
BORP001_1_trend;2003-10-19 00:00:00; 16.988; 16.988; 16.988
BORP001_1_trend;2003-10-20 00:00:00;16.9011;17.0152;17.1293
BORP001_1_trend;2003-10-21 00:00:00;16.8911;17.0376;17.1841
BORP001_1_trend;2003-10-22 00:00:00;16.8887;17.0528;17.2169
BORP001_1_trend;2003-10-23 00:00:00;16.8909;17.0655;17.2401
BORP001_1_trend;2003-10-24 00:00:00;16.9073;17.0884;17.2695
BORP001_1_trend;2003-10-25 00:00:00;16.9247;17.1099; 17.295
BORP001_1_trend;2003-10-26 00:00:00; 16.928;17.1157;17.3035
BORP001_1_trend;2003-10-27 00:00:00;16.9295; 17.119;17.3084
BORP001_1_trend;2003-10-28 00:00:00;16.9306;17.1211;17.3116
BORP001_1_trend;2003-10-29 00:00:00;16.9321;17.1233;17.3145
BORP001_1_trend;2003-10-30 00:00:00;16.9592;17.1508;17.3425
BORP001_1_trend;2003-10-31 00:00:00;16.9603;17.1522;17.3442
BORP001_1_trend;2003-11-01 00:00:00;16.9698; 17.162;17.3541
BORP001_1_trend;2003-11-02 00:00:00; 17.168; 17.168; 17.168
BORP001_1_trend;2003-11-03 00:00:00;17.0694;17.1835;17.2976
BORP001_1_trend;2003-11-04 00:00:00;17.0375; 17.184;17.3305
BORP001_1_trend;2003-11-05 00:00:00;17.0198;17.1839; 17.348
BORP001_1_trend;2003-11-06 00:00:00;17.0084; 17.183;17.3576
BORP001_1_trend;2003-11-07 00:00:00;17.0006;17.1817;17.3628
BORP001_1_trend;2003-11-08 00:00:00;16.9964;17.1816;17.3667
BORP001_1_trend;2003-11-09 00:00:00;16.9934;17.1812;17.3689
BORP001_1_trend;2003-11-10 00:00:00;16.9925;17.1819;17.3714
BORP001_1_trend;2003-11-11 00:00:00;16.9923;17.1828;17.3733
BORP001_1_trend;2003-11-12 00:00:00;16.9992;17.1905;17.3817
BORP001_1_trend;2003-11-13 00:00:00; 16.998;17.1897;17.3813
BORP001_1_trend;2003-11-14 00:00:00; 16.997;17.1889;17.3809
BORP001_1_trend;2003-11-15 00:00:00;17.0018;17.1939; 17.386
BORP001_1_trend;2003-11-16 00:00:00; 17.148; 17.148; 17.148
BORP001_1_trend;2003-11-17 00:00:00;17.0532;17.1673;17.2814
BORP001_1_trend;2003-11-18 00:00:00;17.0291;17.1756; 17.322
BORP001_1_trend;2003-11-19 00:00:00;17.0181;17.1822;17.3463
BORP001_1_trend;2003-11-20 00:00:00;17.0132;17.1878;17.3625
BORP001_1_trend;2003-11-21 00:00:00; 17.022;17.2031;17.3842
BORP001_1_trend;2003-11-22 00:00:00;17.0278; 17.213;17.3982
BORP001_1_trend;2003-11-23 00:00:00;17.0437;17.2314;17.4192
BORP001_1_trend;2003-11-24 00:00:00;17.0453;17.2347;17.4242
BORP001_1_trend;2003-11-25 00:00:00;17.0454;17.2359;17.4264
BORP001_1_trend;2003-11-26 00:00:00;17.0524;17.2436;17.4348
BORP001_1_trend;2003-11-27 00:00:00;17.0518;17.2435;17.4351
BORP001_1_trend;2003-11-28 00:00:00;17.0509;17.2429;17.4348
BORP001_1_trend;2003-11-29 00:00:00; 17.056;17.2482;17.4403
BORP001_1_trend;2003-11-30 00:00:00; 17.248; 17.248; 17.248
BORP001_1_trend;2003-12-01 00:00:00;17.1335;17.2475;17.3616
BORP001_1_trend;2003-12-02 00:00:00;17.1028;17.2493;17.3958
BORP001_1_trend;2003-12-03 00:00:00;17.0851;17.2492;17.4133
BORP001_1_trend;2003-12-04 00:00:00;17.0764; 17.251;17.4256
BORP001_1_trend;2003-12-05 00:00:00;17.0718;17.2529; 17.434
BORP001_1_trend;2003-12-06 00:00:00;17.0674;17.2526;17.4378
BORP001_1_trend;2003-12-07 00:00:00;17.0635;17.2513;17.4391
BORP001_1_trend;2003-12-08 00:00:00;17.0626; 17.252;17.4415
BORP001_1_trend;2003-12-09 00:00:00;17.0618;17.2524;17.4429
BORP001_1_trend;2003-12-10 00:00:00;17.0577;17.2489;17.4401
BORP001_1_trend;2003-12-11 00:00:00;17.0773;17.2689;17.4606
BORP001_1_trend;2003-12-12 00:00:00;17.1004;17.2924;17.4844
BORP001_1_trend;2003-12-13 00:00:00;17.1266;17.3188;17.5109
BORP001_1_trend;2003-12-14 00:00:00; 17.388; 17.388; 17.388
BORP001_1_trend;2003-12-15 00:00:00;17.2785;17.3926;17.5067
BORP001_1_trend;2003-12-16 00:00:00;17.2293;17.3758;17.5223
BORP001_1_trend;2003-12-17 00:00:00;17.1984;17.3626;17.5267
BORP001_1_trend;2003-12-18 00:00:00;17.1773;17.3519;17.5265
BORP001_1_trend;2003-12-19 00:00:00;17.1618;17.3429; 17.524
BORP001_1_trend;2003-12-20 00:00:00;17.1665;17.3517;17.5369
BORP001_1_trend;2003-12-21 00:00:00;17.1772; 17.365;17.5528
BORP001_1_trend;2003-12-22 00:00:00;17.1669;17.3563;17.5457
BORP001_1_trend;2003-12-23 00:00:00;17.1732;17.3637;17.5542
BORP001_1_trend;2003-12-24 00:00:00;17.1682;17.3594;17.5507
BORP001_1_trend;2003-12-25 00:00:00;17.1659;17.3576;17.5492
BORP001_1_trend;2003-12-26 00:00:00;17.1673;17.3592;17.5512
BORP001_1_trend;2003-12-27 00:00:00;17.1867;17.3789; 17.571
BORP001_1_trend;2003-12-28 00:00:00; 17.388; 17.388; 17.388
BORP001_1_trend;2003-12-29 00:00:00;17.2669; 17.381; 17.495
BORP001_1_trend;2003-12-30 00:00:00;17.2303;17.3768;17.5233
BORP001_1_trend;2003-12-31 00:00:00;17.2089; 17.373;17.5371
BORP001_1_trend;2004-01-01 00:00:00;17.2068;17.3814;17.5561
BORP001_1_trend;2004-01-02 00:00:00;17.1961;17.3772;17.5583
BORP001_1_trend;2004-01-03 00:00:00;17.1895;17.3747;17.5599
BORP001_1_trend;2004-01-04 00:00:00;17.1843;17.3721;17.5599
BORP001_1_trend;2004-01-05 00:00:00;17.1913;17.3807;17.5702
BORP001_1_trend;2004-01-06 00:00:00;17.1919;17.3824; 17.573
BORP001_1_trend;2004-01-07 00:00:00;17.1876;17.3788;  17.57
BORP001_1_trend;2004-01-08 00:00:00;17.1954; 17.387;17.5787
BORP001_1_trend;2004-01-09 00:00:00;17.1966;17.3886;17.5805
BORP001_1_trend;2004-01-10 00:00:00; 17.388; 17.388; 17.388
BORP001_1_trend;2004-01-11 00:00:00;17.2823;17.3964;17.5104
BORP001_1_trend;2004-01-12 00:00:00;17.3034;17.4498;17.5963
BORP001_1_trend;2004-01-13 00:00:00;17.2731;17.4373;17.6014
BORP001_1_trend;2004-01-14 00:00:00;17.2953;17.4699;17.6445
BORP001_1_trend;2004-01-15 00:00:00;17.2913;17.4724;17.6535
BORP001_1_trend;2004-01-16 00:00:00;17.2791;17.4643;17.6495
BORP001_1_trend;2004-01-17 00:00:00;17.2732; 17.461;17.6487
BORP001_1_trend;2004-01-18 00:00:00;17.2663;17.4557;17.6452
BORP001_1_trend;2004-01-19 00:00:00;17.3206;17.5111;17.7016
BORP001_1_trend;2004-01-20 00:00:00;17.3082;17.4995;17.6907
BORP001_1_trend;2004-01-21 00:00:00;17.3006;17.4923;17.6839
BORP001_1_trend;2004-01-22 00:00:00;17.2985;17.4905;17.6824
BORP001_1_trend;2004-01-23 00:00:00;17.2963;17.4884;17.6806
BORP001_1_trend;2004-01-24 00:00:00;17.2915;17.4837; 17.676
BORP001_1_trend;2004-01-25 00:00:00; 17.438; 17.438; 17.438
BORP001_1_trend;2004-01-26 00:00:00;17.3266;17.4407;17.5548
BORP001_1_trend;2004-01-27 00:00:00;17.3045; 17.451;17.5974
BORP001_1_trend;2004-01-28 00:00:00; 17.313;17.4771;17.6412
BORP001_1_trend;2004-01-29 00:00:00;17.2983;17.4729;17.6475
BORP001_1_trend;2004-01-30 00:00:00;17.2885;17.4696;17.6507
BORP001_1_trend;2004-01-31 00:00:00;17.3068;17.4919;17.6771
BORP001_1_trend;2004-02-01 00:00:00;17.3098;17.4975;17.6853
BORP001_1_trend;2004-02-02 00:00:00;17.3332;17.5227;17.7121
BORP001_1_trend;2004-02-03 00:00:00;17.3199;17.5104;17.7009
BORP001_1_trend;2004-02-04 00:00:00;  17.31;17.5012;17.6925
BORP001_1_trend;2004-02-05 00:00:00;17.3033;17.4949;17.6866
BORP001_1_trend;2004-02-06 00:00:00;17.3017;17.4936;17.6856
BORP001_1_trend;2004-02-07 00:00:00;17.3044;17.4966;17.6887
BORP001_1_trend;2004-02-08 00:00:00; 17.428; 17.428; 17.428
BORP001_1_trend;2004-02-09 00:00:00;17.3208;17.4349; 17.549
BORP001_1_trend;2004-02-10 00:00:00;17.3016;17.4481;17.5945
BORP001_1_trend;2004-02-11 00:00:00; 17.289;17.4531;17.6172
BORP001_1_trend;2004-02-12 00:00:00;17.2813;17.4559;17.6305
BORP001_1_trend;2004-02-13 00:00:00;17.2755;17.4565;17.6376
BORP001_1_trend;2004-02-14 00:00:00; 17.273;17.4582;17.6434
BORP001_1_trend;2004-02-15 00:00:00;17.2699;17.4577;17.6454
BORP001_1_trend;2004-02-16 00:00:00; 17.266;17.4555;17.6449
BORP001_1_trend;2004-02-17 00:00:00;17.2645; 17.455;17.6455
BORP001_1_trend;2004-02-18 00:00:00;17.2648; 17.456;17.6473
BORP001_1_trend;2004-02-19 00:00:00;17.2605;17.4521;17.6438
BORP001_1_trend;2004-02-20 00:00:00; 17.256;17.4479;17.6399
BORP001_1_trend;2004-02-21 00:00:00; 17.253;17.4452;17.6373
BORP001_1_trend;2004-02-22 00:00:00; 17.378; 17.378; 17.378
BORP001_1_trend;2004-02-23 00:00:00;17.2729; 17.387;17.5011
BORP001_1_trend;2004-02-24 00:00:00;17.2561;17.4026; 17.549
BORP001_1_trend;2004-02-25 00:00:00;17.2661;17.4303;17.5944
BORP001_1_trend;2004-02-26 00:00:00;17.2777;17.4523;17.6269
BORP001_1_trend;2004-02-27 00:00:00;17.2725;17.4536;17.6347
BORP001_1_trend;2004-02-28 00:00:00;17.2674;17.4526;17.6378
BORP001_1_trend;2004-02-29 00:00:00;17.2655;17.4533; 17.641
BORP001_1_trend;2004-03-01 00:00:00;17.2605;  17.45;17.6394
BORP001_1_trend;2004-03-02 00:00:00;17.2566;17.4472;17.6377
BORP001_1_trend;2004-03-03 00:00:00;17.2523;17.4435;17.6347
BORP001_1_trend;2004-03-04 00:00:00;17.2535;17.4452;17.6369
BORP001_1_trend;2004-03-05 00:00:00;17.2705;17.4625;17.6545
BORP001_1_trend;2004-03-06 00:00:00; 17.468; 17.468; 17.468
BORP001_1_trend;2004-03-07 00:00:00;17.3486;17.4627;17.5767
BORP001_1_trend;2004-03-08 00:00:00;17.3091;17.4556;17.6021
BORP001_1_trend;2004-03-09 00:00:00;17.2865;17.4506;17.6147
BORP001_1_trend;2004-03-10 00:00:00;17.2737;17.4483;17.6229
BORP001_1_trend;2004-03-11 00:00:00; 17.263;17.4441;17.6252
BORP001_1_trend;2004-03-12 00:00:00;17.2607;17.4458; 17.631
BORP001_1_trend;2004-03-13 00:00:00; 17.253;17.4408;17.6286
BORP001_1_trend;2004-03-14 00:00:00;17.2442;17.4337;17.6231
BORP001_1_trend;2004-03-15 00:00:00;17.2385; 17.429;17.6195
BORP001_1_trend;2004-03-16 00:00:00;17.2319;17.4231;17.6143
BORP001_1_trend;2004-03-17 00:00:00;17.2251;17.4167;17.6084
BORP001_1_trend;2004-03-18 00:00:00;17.2291; 17.421; 17.613
BORP001_1_trend;2004-03-19 00:00:00;17.2437;17.4358; 17.628
BORP001_1_trend;2004-03-20 00:00:00;17.2388;17.4311;17.6233
BORP001_1_trend;2004-03-21 00:00:00; 17.428; 17.428; 17.428
BORP001_1_trend;2004-03-22 00:00:00;17.3069; 17.421;17.5351
BORP001_1_trend;2004-03-23 00:00:00;17.2714;17.4179;17.5644
BORP001_1_trend;2004-03-24 00:00:00;17.2493;17.4134;17.5775
BORP001_1_trend;2004-03-25 00:00:00;17.2345;17.4091;17.5837
BORP001_1_trend;2004-03-26 00:00:00;17.2236;17.4047;17.5858
BORP001_1_trend;2004-03-27 00:00:00;17.2145;17.3996;17.5848
BORP001_1_trend;2004-03-28 00:00:00;17.2056;17.3934;17.5811
BORP001_1_trend;2004-03-29 00:00:00;17.1985;17.3879;17.5774
BORP001_1_trend;2004-03-30 00:00:00;17.1891;17.3796;17.5701
BORP001_1_trend;2004-03-31 00:00:00;17.1816;17.3728; 17.564
BORP001_1_trend;2004-04-01 00:00:00;17.1742;17.3659;17.5575
BORP001_1_trend;2004-04-02 00:00:00;17.1739;17.3659;17.5578
BORP001_1_trend;2004-04-03 00:00:00;17.1746;17.3667;17.5588
BORP001_1_trend;2004-04-04 00:00:00; 17.358; 17.358; 17.358
BORP001_1_trend;2004-04-05 00:00:00;17.2642;17.3783;17.4924
BORP001_1_trend;2004-04-06 00:00:00;17.2328;17.3793;17.5258
BORP001_1_trend;2004-04-07 00:00:00;17.2168;17.3809;17.5451
BORP001_1_trend;2004-04-08 00:00:00;17.2021;17.3767;17.5513
BORP001_1_trend;2004-04-09 00:00:00;17.1906;17.3717;17.5528
BORP001_1_trend;2004-04-10 00:00:00;17.1839;17.3691;17.5543
BORP001_1_trend;2004-04-11 00:00:00;17.1762;17.3639;17.5517
BORP001_1_trend;2004-04-12 00:00:00;17.1659;17.3554;17.5448
BORP001_1_trend;2004-04-13 00:00:00;17.1612;17.3517;17.5422
BORP001_1_trend;2004-04-14 00:00:00; 17.154;17.3452;17.5364
BORP001_1_trend;2004-04-15 00:00:00; 17.145;17.3367;17.5284
BORP001_1_trend;2004-04-16 00:00:00;17.1365;17.3285;17.5204
BORP001_1_trend;2004-04-17 00:00:00;17.1301;17.3223;17.5144
BORP001_1_trend;2004-04-18 00:00:00; 17.368; 17.368; 17.368
BORP001_1_trend;2004-04-19 00:00:00;17.2464;17.3605;17.4746
BORP001_1_trend;2004-04-20 00:00:00;   17.2;17.3465; 17.493
BORP001_1_trend;2004-04-21 00:00:00; 17.178;17.3421;17.5062
BORP001_1_trend;2004-04-22 00:00:00;17.1573;17.3319;17.5065
BORP001_1_trend;2004-04-23 00:00:00;17.1393;17.3204;17.5015
BORP001_1_trend;2004-04-24 00:00:00;17.1269;17.3121;17.4973
BORP001_1_trend;2004-04-25 00:00:00;17.1154;17.3032; 17.491
BORP001_1_trend;2004-04-26 00:00:00;17.1046;17.2941;17.4835
BORP001_1_trend;2004-04-27 00:00:00;17.0963;17.2868;17.4774
BORP001_1_trend;2004-04-28 00:00:00; 17.111;17.3022;17.4934
BORP001_1_trend;2004-04-29 00:00:00;17.1097;17.3013; 17.493
BORP001_1_trend;2004-04-30 00:00:00;17.1042;17.2962;17.4882
BORP001_1_trend;2004-05-01 00:00:00;17.1002;17.2924;17.4845
BORP001_1_trend;2004-05-02 00:00:00; 17.398; 17.398; 17.398
BORP001_1_trend;2004-05-03 00:00:00;17.2535;17.3676;17.4817
BORP001_1_trend;2004-05-04 00:00:00;17.2083;17.3548;17.5013
BORP001_1_trend;2004-05-05 00:00:00;17.1709; 17.335;17.4991
BORP001_1_trend;2004-05-06 00:00:00;17.1402;17.3148;17.4894
BORP001_1_trend;2004-05-07 00:00:00;17.1707;17.3518;17.5329
BORP001_1_trend;2004-05-08 00:00:00;17.1497;17.3349;17.5201
BORP001_1_trend;2004-05-09 00:00:00; 17.135;17.3228;17.5105
BORP001_1_trend;2004-05-10 00:00:00;17.1215;17.3109;17.5004
BORP001_1_trend;2004-05-11 00:00:00;17.1141;17.3046;17.4952
BORP001_1_trend;2004-05-12 00:00:00;17.1025;17.2937;17.4849
BORP001_1_trend;2004-05-13 00:00:00;17.0933; 17.285;17.4767
BORP001_1_trend;2004-05-14 00:00:00;17.0823;17.2743;17.4662
BORP001_1_trend;2004-05-15 00:00:00;17.0726;17.2647;17.4569
BORP001_1_trend;2004-05-16 00:00:00; 17.308; 17.308; 17.308
BORP001_1_trend;2004-05-17 00:00:00;17.1726;17.2867;17.4007
BORP001_1_trend;2004-05-18 00:00:00;17.1231;17.2696;17.4161
BORP001_1_trend;2004-05-19 00:00:00;17.0907;17.2548;17.4189
BORP001_1_trend;2004-05-20 00:00:00;17.0728;17.2474; 17.422
BORP001_1_trend;2004-05-21 00:00:00;17.0542;17.2353;17.4164
BORP001_1_trend;2004-05-22 00:00:00;17.0379;17.2231;17.4082
BORP001_1_trend;2004-05-23 00:00:00;17.0302; 17.218;17.4058
BORP001_1_trend;2004-05-24 00:00:00;17.0167;17.2062;17.3956
BORP001_1_trend;2004-05-25 00:00:00;17.0077;17.1982;17.3888
BORP001_1_trend;2004-05-26 00:00:00;16.9972;17.1884;17.3796
BORP001_1_trend;2004-05-27 00:00:00;16.9911;17.1828;17.3745
BORP001_1_trend;2004-05-28 00:00:00;16.9798;17.1718;17.3637
BORP001_1_trend;2004-05-29 00:00:00;16.9747;17.1668; 17.359
BORP001_1_trend;2004-05-30 00:00:00; 17.138; 17.138; 17.138
BORP001_1_trend;2004-05-31 00:00:00;17.0232;17.1373;17.2513
BORP001_1_trend;2004-06-01 00:00:00;16.9905; 17.137;17.2835
BORP001_1_trend;2004-06-02 00:00:00;16.9808;17.1449; 17.309
BORP001_1_trend;2004-06-03 00:00:00; 16.981;17.1556;17.3302
BORP001_1_trend;2004-06-04 00:00:00;16.9734;17.1545;17.3356
BORP001_1_trend;2004-06-05 00:00:00;16.9638; 17.149;17.3342
BORP001_1_trend;2004-06-06 00:00:00;16.9521;17.1399;17.3277
BORP001_1_trend;2004-06-07 00:00:00;16.9423;17.1318;17.3212
BORP001_1_trend;2004-06-08 00:00:00;16.9301;17.1206;17.3112
BORP001_1_trend;2004-06-09 00:00:00;16.9388;17.1301;17.3213
BORP001_1_trend;2004-06-10 00:00:00;16.9778;17.1695;17.3611
BORP001_1_trend;2004-06-11 00:00:00; 16.967; 17.159;17.3509
BORP001_1_trend;2004-06-12 00:00:00; 17.148; 17.148; 17.148
BORP001_1_trend;2004-06-13 00:00:00; 17.028; 17.142;17.2561
