MODEL NAME;DATE;LOWER 95% INTERVAL;EXPECTED VALUE;UPPER 95% INTERVAL
ALMP003_1_nonlin;15/05/2001 0:00;16.645;16.9837;17.3225
ALMP003_1_nonlin;16/05/2001 0:00;16.6592;16.9979;17.3367
ALMP003_1_nonlin;17/05/2001 0:00;16.6349;16.9736;17.3123
ALMP003_1_nonlin;18/05/2001 0:00;16.6212;16.96;17.2987
ALMP003_1_nonlin;19/05/2001 0:00;16.5952;16.9339;17.2727
ALMP003_1_nonlin;20/05/2001 0:00;16.5735;16.9122;17.251
ALMP003_1_nonlin;21/05/2001 0:00;16.5394;16.8782;17.2169
ALMP003_1_nonlin;22/05/2001 0:00;16.5051;16.8438;17.1826
ALMP003_1_nonlin;23/05/2001 0:00;16.4705;16.8093;17.148
ALMP003_1_nonlin;24/05/2001 0:00;16.4351;16.7738;17.1126
ALMP003_1_nonlin;25/05/2001 0:00;16.4064;16.7451;17.0839
ALMP003_1_nonlin;26/05/2001 0:00;16.3762;16.7149;17.0536
ALMP003_1_nonlin;27/05/2001 0:00;16.3505;16.6892;17.028
ALMP003_1_nonlin;28/05/2001 0:00;16.3159;16.6547;16.9934
ALMP003_1_nonlin;29/05/2001 0:00;16.2809;16.6196;16.9584
ALMP003_1_nonlin;30/05/2001 0:00;16.2511;16.5898;16.9286
ALMP003_1_nonlin;31/05/2001 0:00;16.2197;16.5585;16.8972
ALMP003_1_nonlin;1/06/2001 0:00;16.2163;16.555;16.8938
ALMP003_1_nonlin;2/06/2001 0:00;16.2631;16.6018;16.9406
ALMP003_1_nonlin;3/06/2001 0:00;16.2446;16.5833;16.9221
ALMP003_1_nonlin;4/06/2001 0:00;16.2275;16.5663;16.905
ALMP003_1_nonlin;5/06/2001 0:00;16.1997;16.5385;16.8772
ALMP003_1_nonlin;6/06/2001 0:00;16.1836;16.5223;16.861
ALMP003_1_nonlin;7/06/2001 0:00;16.1657;16.5045;16.8432
ALMP003_1_nonlin;8/06/2001 0:00;16.1412;16.48;16.8187
ALMP003_1_nonlin;9/06/2001 0:00;16.1208;16.4596;16.7983
ALMP003_1_nonlin;10/06/2001 0:00;16.0999;16.4386;16.7773
ALMP003_1_nonlin;11/06/2001 0:00;16.0716;16.4103;16.7491
ALMP003_1_nonlin;12/06/2001 0:00;16.0498;16.3885;16.7272
ALMP003_1_nonlin;13/06/2001 0:00;16.0303;16.369;16.7078
ALMP003_1_nonlin;14/06/2001 0:00;15.9992;16.338;16.6767
ALMP003_1_nonlin;15/06/2001 0:00;15.9755;16.3143;16.653
ALMP003_1_nonlin;16/06/2001 0:00;15.9909;16.3297;16.6684
ALMP003_1_nonlin;17/06/2001 0:00;16.0025;16.3412;16.68
ALMP003_1_nonlin;18/06/2001 0:00;15.9897;16.3284;16.6672
ALMP003_1_nonlin;19/06/2001 0:00;15.9609;16.2996;16.6384
ALMP003_1_nonlin;20/06/2001 0:00;15.9278;16.2665;16.6053
ALMP003_1_nonlin;21/06/2001 0:00;15.8966;16.2353;16.5741
ALMP003_1_nonlin;22/06/2001 0:00;15.8735;16.2123;16.551
ALMP003_1_nonlin;23/06/2001 0:00;15.8443;16.1831;16.5218
ALMP003_1_nonlin;24/06/2001 0:00;15.8175;16.1562;16.495
ALMP003_1_nonlin;25/06/2001 0:00;15.7831;16.1219;16.4606
ALMP003_1_nonlin;26/06/2001 0:00;15.7715;16.1103;16.449
ALMP003_1_nonlin;27/06/2001 0:00;15.7562;16.095;16.4337
ALMP003_1_nonlin;28/06/2001 0:00;15.7283;16.0671;16.4058
ALMP003_1_nonlin;29/06/2001 0:00;15.7086;16.0473;16.3861
ALMP003_1_nonlin;30/06/2001 0:00;15.6806;16.0193;16.3581
ALMP003_1_nonlin;1/07/2001 0:00;15.651;15.9898;16.3285
ALMP003_1_nonlin;2/07/2001 0:00;15.63;15.9687;16.3075
ALMP003_1_nonlin;3/07/2001 0:00;15.5927;15.9314;16.2702
ALMP003_1_nonlin;4/07/2001 0:00;15.5476;15.8864;16.2251
ALMP003_1_nonlin;5/07/2001 0:00;15.6194;15.9581;16.2968
ALMP003_1_nonlin;6/07/2001 0:00;15.6119;15.9506;16.2894
ALMP003_1_nonlin;7/07/2001 0:00;15.6216;15.9603;16.2991
ALMP003_1_nonlin;8/07/2001 0:00;15.6172;15.9559;16.2947
ALMP003_1_nonlin;9/07/2001 0:00;15.5946;15.9334;16.2721
ALMP003_1_nonlin;10/07/2001 0:00;15.5954;15.9341;16.2729
ALMP003_1_nonlin;11/07/2001 0:00;15.5681;15.9068;16.2456
ALMP003_1_nonlin;12/07/2001 0:00;15.5502;15.889;16.2277
ALMP003_1_nonlin;13/07/2001 0:00;15.5245;15.8633;16.202
ALMP003_1_nonlin;14/07/2001 0:00;15.5394;15.8781;16.2169
ALMP003_1_nonlin;15/07/2001 0:00;15.544;15.8827;16.2214
ALMP003_1_nonlin;16/07/2001 0:00;15.5189;15.8577;16.1964
ALMP003_1_nonlin;17/07/2001 0:00;15.5141;15.8529;16.1916
ALMP003_1_nonlin;18/07/2001 0:00;15.5235;15.8623;16.201
ALMP003_1_nonlin;19/07/2001 0:00;15.5692;15.908;16.2467
ALMP003_1_nonlin;20/07/2001 0:00;15.5655;15.9042;16.243
ALMP003_1_nonlin;21/07/2001 0:00;15.5622;15.9009;16.2397
ALMP003_1_nonlin;22/07/2001 0:00;15.8986;16.2374;16.5761
ALMP003_1_nonlin;23/07/2001 0:00;15.8912;16.2299;16.5687
ALMP003_1_nonlin;24/07/2001 0:00;15.8635;16.2023;16.541
ALMP003_1_nonlin;25/07/2001 0:00;15.8379;16.1766;16.5154
ALMP003_1_nonlin;26/07/2001 0:00;15.8137;16.1524;16.4911
ALMP003_1_nonlin;27/07/2001 0:00;15.7899;16.1286;16.4674
ALMP003_1_nonlin;28/07/2001 0:00;15.7596;16.0984;16.4371
ALMP003_1_nonlin;29/07/2001 0:00;15.7302;16.0689;16.4077
ALMP003_1_nonlin;30/07/2001 0:00;15.7015;16.0402;16.3789
ALMP003_1_nonlin;31/07/2001 0:00;15.6771;16.0158;16.3546
ALMP003_1_nonlin;1/08/2001 0:00;15.6488;15.9875;16.3263
ALMP003_1_nonlin;2/08/2001 0:00;15.6483;15.987;16.3258
ALMP003_1_nonlin;3/08/2001 0:00;15.6389;15.9776;16.3164
ALMP003_1_nonlin;4/08/2001 0:00;15.6413;15.98;16.3188
ALMP003_1_nonlin;5/08/2001 0:00;15.6156;15.9543;16.2931
ALMP003_1_nonlin;6/08/2001 0:00;15.5987;15.9374;16.2762
ALMP003_1_nonlin;7/08/2001 0:00;15.6683;16.0071;16.3458
ALMP003_1_nonlin;8/08/2001 0:00;15.6591;15.9978;16.3366
ALMP003_1_nonlin;9/08/2001 0:00;15.6857;16.0245;16.3632
ALMP003_1_nonlin;10/08/2001 0:00;15.6733;16.0121;16.3508
ALMP003_1_nonlin;11/08/2001 0:00;15.6477;15.9864;16.3252
ALMP003_1_nonlin;12/08/2001 0:00;15.6259;15.9646;16.3034
ALMP003_1_nonlin;13/08/2001 0:00;15.606;15.9447;16.2835
ALMP003_1_nonlin;14/08/2001 0:00;15.5801;15.9189;16.2576
ALMP003_1_nonlin;15/08/2001 0:00;15.5572;15.8959;16.2347
ALMP003_1_nonlin;16/08/2001 0:00;15.5469;15.8857;16.2244
ALMP003_1_nonlin;17/08/2001 0:00;15.5245;15.8632;16.202
ALMP003_1_nonlin;18/08/2001 0:00;15.5541;15.8928;16.2316
ALMP003_1_nonlin;19/08/2001 0:00;15.543;15.8818;16.2205
ALMP003_1_nonlin;20/08/2001 0:00;15.5249;15.8636;16.2024
ALMP003_1_nonlin;21/08/2001 0:00;15.5046;15.8434;16.1821
ALMP003_1_nonlin;22/08/2001 0:00;15.4839;15.8227;16.1614
ALMP003_1_nonlin;23/08/2001 0:00;15.4667;15.8054;16.1442
ALMP003_1_nonlin;24/08/2001 0:00;15.4451;15.7839;16.1226
ALMP003_1_nonlin;25/08/2001 0:00;15.4211;15.7599;16.0986
ALMP003_1_nonlin;26/08/2001 0:00;15.3963;15.735;16.0738
ALMP003_1_nonlin;27/08/2001 0:00;15.3745;15.7133;16.052
ALMP003_1_nonlin;28/08/2001 0:00;15.3522;15.691;16.0297
ALMP003_1_nonlin;29/08/2001 0:00;15.3305;15.6693;16.008
ALMP003_1_nonlin;30/08/2001 0:00;15.3191;15.6578;15.9966
ALMP003_1_nonlin;31/08/2001 0:00;15.3675;15.7063;16.045
ALMP003_1_nonlin;1/09/2001 0:00;15.3539;15.6927;16.0314
ALMP003_1_nonlin;2/09/2001 0:00;15.3762;15.7149;16.0536
ALMP003_1_nonlin;3/09/2001 0:00;15.448;15.7867;16.1254
ALMP003_1_nonlin;4/09/2001 0:00;15.489;15.8277;16.1665
ALMP003_1_nonlin;5/09/2001 0:00;15.5831;15.9218;16.2606
ALMP003_1_nonlin;6/09/2001 0:00;15.5721;15.9108;16.2496
ALMP003_1_nonlin;7/09/2001 0:00;15.577;15.9157;16.2545
ALMP003_1_nonlin;8/09/2001 0:00;15.636;15.9747;16.3135
ALMP003_1_nonlin;9/09/2001 0:00;15.7113;16.05;16.3888
ALMP003_1_nonlin;10/09/2001 0:00;15.7338;16.0725;16.4113
ALMP003_1_nonlin;11/09/2001 0:00;15.7834;16.1222;16.4609
ALMP003_1_nonlin;12/09/2001 0:00;15.8065;16.1453;16.484
ALMP003_1_nonlin;13/09/2001 0:00;15.808;16.1468;16.4855
ALMP003_1_nonlin;14/09/2001 0:00;15.8165;16.1553;16.494
ALMP003_1_nonlin;15/09/2001 0:00;15.8473;16.186;16.5248
ALMP003_1_nonlin;16/09/2001 0:00;15.9094;16.2482;16.5869
ALMP003_1_nonlin;17/09/2001 0:00;16.1677;16.5064;16.8452
ALMP003_1_nonlin;18/09/2001 0:00;16.1578;16.4965;16.8352
ALMP003_1_nonlin;19/09/2001 0:00;16.2355;16.5743;16.913
ALMP003_1_nonlin;20/09/2001 0:00;16.2656;16.6043;16.9431
ALMP003_1_nonlin;21/09/2001 0:00;16.2676;16.6064;16.9451
ALMP003_1_nonlin;22/09/2001 0:00;16.2587;16.5974;16.9362
ALMP003_1_nonlin;23/09/2001 0:00;16.2485;16.5873;16.926
ALMP003_1_nonlin;24/09/2001 0:00;16.2379;16.5767;16.9154
ALMP003_1_nonlin;25/09/2001 0:00;16.2278;16.5666;16.9053
ALMP003_1_nonlin;26/09/2001 0:00;16.2578;16.5965;16.9353
ALMP003_1_nonlin;27/09/2001 0:00;16.2572;16.596;16.9347
ALMP003_1_nonlin;28/09/2001 0:00;16.2432;16.582;16.9207
ALMP003_1_nonlin;29/09/2001 0:00;16.2569;16.5956;16.9344
ALMP003_1_nonlin;30/09/2001 0:00;16.2632;16.6019;16.9406
ALMP003_1_nonlin;1/10/2001 0:00;16.3442;16.6829;17.0217
ALMP003_1_nonlin;2/10/2001 0:00;16.3933;16.732;17.0708
ALMP003_1_nonlin;3/10/2001 0:00;16.3809;16.7197;17.0584
ALMP003_1_nonlin;4/10/2001 0:00;16.3703;16.709;17.0478
ALMP003_1_nonlin;5/10/2001 0:00;16.3565;16.6953;17.034
ALMP003_1_nonlin;6/10/2001 0:00;16.4212;16.76;17.0987
ALMP003_1_nonlin;7/10/2001 0:00;16.421;16.7598;17.0985
ALMP003_1_nonlin;8/10/2001 0:00;16.406;16.7447;17.0834
ALMP003_1_nonlin;9/10/2001 0:00;16.3949;16.7337;17.0724
ALMP003_1_nonlin;10/10/2001 0:00;16.3836;16.7224;17.0611
ALMP003_1_nonlin;11/10/2001 0:00;16.3734;16.7121;17.0509
ALMP003_1_nonlin;12/10/2001 0:00;16.3628;16.7015;17.0403
ALMP003_1_nonlin;13/10/2001 0:00;16.3536;16.6923;17.0311
ALMP003_1_nonlin;14/10/2001 0:00;16.345;16.6838;17.0225
ALMP003_1_nonlin;15/10/2001 0:00;16.3468;16.6855;17.0243
ALMP003_1_nonlin;16/10/2001 0:00;16.3373;16.676;17.0147
ALMP003_1_nonlin;17/10/2001 0:00;16.3277;16.6665;17.0052
ALMP003_1_nonlin;18/10/2001 0:00;16.3217;16.6605;16.9992
ALMP003_1_nonlin;19/10/2001 0:00;16.3141;16.6528;16.9916
ALMP003_1_nonlin;20/10/2001 0:00;16.3144;16.6531;16.9918
ALMP003_1_nonlin;21/10/2001 0:00;16.3115;16.6502;16.989
ALMP003_1_nonlin;22/10/2001 0:00;16.3126;16.6513;16.9901
ALMP003_1_nonlin;23/10/2001 0:00;16.3244;16.6631;17.0018
ALMP003_1_nonlin;24/10/2001 0:00;16.3459;16.6846;17.0233
ALMP003_1_nonlin;25/10/2001 0:00;16.3401;16.6789;17.0176
ALMP003_1_nonlin;26/10/2001 0:00;16.3442;16.6829;17.0217
ALMP003_1_nonlin;27/10/2001 0:00;16.3516;16.6904;17.0291
ALMP003_1_nonlin;28/10/2001 0:00;16.3536;16.6923;17.0311
ALMP003_1_nonlin;29/10/2001 0:00;16.3457;16.6845;17.0232
ALMP003_1_nonlin;30/10/2001 0:00;16.3388;16.6775;17.0163
ALMP003_1_nonlin;31/10/2001 0:00;16.3339;16.6726;17.0114
ALMP003_1_nonlin;1/11/2001 0:00;16.3258;16.6645;17.0033
ALMP003_1_nonlin;2/11/2001 0:00;16.32;16.6588;16.9975
ALMP003_1_nonlin;3/11/2001 0:00;16.3156;16.6543;16.9931
ALMP003_1_nonlin;4/11/2001 0:00;16.3122;16.6509;16.9897
ALMP003_1_nonlin;5/11/2001 0:00;16.3187;16.6574;16.9962
ALMP003_1_nonlin;6/11/2001 0:00;16.3306;16.6693;17.0081
ALMP003_1_nonlin;7/11/2001 0:00;16.4973;16.836;17.1748
ALMP003_1_nonlin;8/11/2001 0:00;16.578;16.9167;17.2555
ALMP003_1_nonlin;9/11/2001 0:00;16.5713;16.91;17.2488
ALMP003_1_nonlin;10/11/2001 0:00;16.5658;16.9046;17.2433
ALMP003_1_nonlin;11/11/2001 0:00;16.5628;16.9016;17.2403
ALMP003_1_nonlin;12/11/2001 0:00;16.5885;16.9273;17.266
ALMP003_1_nonlin;13/11/2001 0:00;16.6187;16.9574;17.2962
ALMP003_1_nonlin;14/11/2001 0:00;16.6144;16.9532;17.2919
ALMP003_1_nonlin;15/11/2001 0:00;16.6108;16.9496;17.2883
ALMP003_1_nonlin;16/11/2001 0:00;16.609;16.9477;17.2865
ALMP003_1_nonlin;17/11/2001 0:00;16.6078;16.9466;17.2853
ALMP003_1_nonlin;18/11/2001 0:00;16.6037;16.9425;17.2812
ALMP003_1_nonlin;19/11/2001 0:00;16.6007;16.9395;17.2782
ALMP003_1_nonlin;20/11/2001 0:00;16.5975;16.9362;17.275
ALMP003_1_nonlin;21/11/2001 0:00;16.6135;16.9522;17.291
ALMP003_1_nonlin;22/11/2001 0:00;16.6517;16.9904;17.3292
ALMP003_1_nonlin;23/11/2001 0:00;16.6704;17.0091;17.3479
ALMP003_1_nonlin;24/11/2001 0:00;16.6805;17.0193;17.358
ALMP003_1_nonlin;25/11/2001 0:00;16.7642;17.1029;17.4417
ALMP003_1_nonlin;26/11/2001 0:00;16.7653;17.104;17.4427
ALMP003_1_nonlin;27/11/2001 0:00;16.7625;17.1013;17.44
ALMP003_1_nonlin;28/11/2001 0:00;16.7613;17.1;17.4388
ALMP003_1_nonlin;29/11/2001 0:00;16.8134;17.1522;17.4909
ALMP003_1_nonlin;30/11/2001 0:00;16.8419;17.1807;17.5194
ALMP003_1_nonlin;1/12/2001 0:00;16.8363;17.175;17.5138
ALMP003_1_nonlin;2/12/2001 0:00;16.8522;17.191;17.5297
ALMP003_1_nonlin;3/12/2001 0:00;16.8677;17.2065;17.5452
ALMP003_1_nonlin;4/12/2001 0:00;16.8672;17.2059;17.5447
ALMP003_1_nonlin;5/12/2001 0:00;16.8736;17.2123;17.5511
ALMP003_1_nonlin;6/12/2001 0:00;16.8688;17.2075;17.5463
ALMP003_1_nonlin;7/12/2001 0:00;16.8639;17.2026;17.5414
ALMP003_1_nonlin;8/12/2001 0:00;16.8612;17.1999;17.5387
ALMP003_1_nonlin;9/12/2001 0:00;16.8567;17.1954;17.5342
ALMP003_1_nonlin;10/12/2001 0:00;16.8532;17.192;17.5307
ALMP003_1_nonlin;11/12/2001 0:00;16.8507;17.1894;17.5282
ALMP003_1_nonlin;12/12/2001 0:00;16.8491;17.1879;17.5266
ALMP003_1_nonlin;13/12/2001 0:00;16.845;17.1837;17.5225
ALMP003_1_nonlin;14/12/2001 0:00;16.8435;17.1822;17.521
ALMP003_1_nonlin;15/12/2001 0:00;16.8419;17.1807;17.5194
ALMP003_1_nonlin;16/12/2001 0:00;16.8362;17.1749;17.5136
ALMP003_1_nonlin;17/12/2001 0:00;16.8372;17.1759;17.5147
ALMP003_1_nonlin;18/12/2001 0:00;16.8432;17.182;17.5207
ALMP003_1_nonlin;19/12/2001 0:00;16.8473;17.186;17.5248
ALMP003_1_nonlin;20/12/2001 0:00;16.846;17.1847;17.5235
ALMP003_1_nonlin;21/12/2001 0:00;16.8913;17.2301;17.5688
ALMP003_1_nonlin;22/12/2001 0:00;16.8935;17.2322;17.571
ALMP003_1_nonlin;23/12/2001 0:00;16.8921;17.2309;17.5696
ALMP003_1_nonlin;24/12/2001 0:00;16.8948;17.2335;17.5723
ALMP003_1_nonlin;25/12/2001 0:00;16.8968;17.2355;17.5743
ALMP003_1_nonlin;26/12/2001 0:00;16.8939;17.2326;17.5713
ALMP003_1_nonlin;27/12/2001 0:00;16.8946;17.2334;17.5721
ALMP003_1_nonlin;28/12/2001 0:00;16.8945;17.2332;17.572
ALMP003_1_nonlin;29/12/2001 0:00;16.8951;17.2339;17.5726
ALMP003_1_nonlin;30/12/2001 0:00;16.8937;17.2325;17.5712
ALMP003_1_nonlin;31/12/2001 0:00;16.8918;17.2305;17.5693
ALMP003_1_nonlin;1/01/2002 0:00;16.8902;17.2289;17.5677
ALMP003_1_nonlin;2/01/2002 0:00;16.8888;17.2276;17.5663
ALMP003_1_nonlin;3/01/2002 0:00;16.8877;17.2265;17.5652
ALMP003_1_nonlin;4/01/2002 0:00;16.8868;17.2256;17.5643
ALMP003_1_nonlin;5/01/2002 0:00;16.8858;17.2245;17.5633
ALMP003_1_nonlin;6/01/2002 0:00;16.8854;17.2242;17.5629
ALMP003_1_nonlin;7/01/2002 0:00;16.8849;17.2237;17.5624
ALMP003_1_nonlin;8/01/2002 0:00;16.8844;17.2231;17.5619
ALMP003_1_nonlin;9/01/2002 0:00;16.8838;17.2225;17.5613
ALMP003_1_nonlin;10/01/2002 0:00;16.8843;17.2231;17.5618
ALMP003_1_nonlin;11/01/2002 0:00;16.8837;17.2225;17.5612
ALMP003_1_nonlin;12/01/2002 0:00;16.8805;17.2192;17.558
ALMP003_1_nonlin;13/01/2002 0:00;16.8767;17.2154;17.5541
ALMP003_1_nonlin;14/01/2002 0:00;16.8743;17.2131;17.5518
ALMP003_1_nonlin;15/01/2002 0:00;16.8897;17.2285;17.5672
ALMP003_1_nonlin;16/01/2002 0:00;16.8885;17.2273;17.566
ALMP003_1_nonlin;17/01/2002 0:00;16.8906;17.2293;17.5681
ALMP003_1_nonlin;18/01/2002 0:00;16.8915;17.2303;17.569
ALMP003_1_nonlin;19/01/2002 0:00;16.8897;17.2285;17.5672
ALMP003_1_nonlin;20/01/2002 0:00;16.8925;17.2312;17.57
ALMP003_1_nonlin;21/01/2002 0:00;16.8902;17.229;17.5677
ALMP003_1_nonlin;22/01/2002 0:00;16.8901;17.2289;17.5676
ALMP003_1_nonlin;23/01/2002 0:00;16.8958;17.2346;17.5733
ALMP003_1_nonlin;24/01/2002 0:00;16.8946;17.2333;17.5721
ALMP003_1_nonlin;25/01/2002 0:00;16.894;17.2327;17.5715
ALMP003_1_nonlin;26/01/2002 0:00;16.9214;17.2601;17.5989
ALMP003_1_nonlin;27/01/2002 0:00;16.9173;17.2561;17.5948
ALMP003_1_nonlin;28/01/2002 0:00;16.9164;17.2552;17.5939
ALMP003_1_nonlin;29/01/2002 0:00;16.9095;17.2482;17.587
ALMP003_1_nonlin;30/01/2002 0:00;16.9045;17.2432;17.582
ALMP003_1_nonlin;31/01/2002 0:00;16.8997;17.2384;17.5771
ALMP003_1_nonlin;1/02/2002 0:00;16.8954;17.2342;17.5729
ALMP003_1_nonlin;2/02/2002 0:00;16.8917;17.2304;17.5691
ALMP003_1_nonlin;3/02/2002 0:00;16.8887;17.2274;17.5661
ALMP003_1_nonlin;4/02/2002 0:00;16.8918;17.2305;17.5693
ALMP003_1_nonlin;5/02/2002 0:00;16.8977;17.2364;17.5752
ALMP003_1_nonlin;6/02/2002 0:00;16.8945;17.2333;17.572
ALMP003_1_nonlin;7/02/2002 0:00;16.8961;17.2349;17.5736
ALMP003_1_nonlin;8/02/2002 0:00;16.8971;17.2358;17.5746
ALMP003_1_nonlin;9/02/2002 0:00;16.8957;17.2344;17.5731
ALMP003_1_nonlin;10/02/2002 0:00;16.8966;17.2353;17.5741
ALMP003_1_nonlin;11/02/2002 0:00;16.8964;17.2351;17.5738
ALMP003_1_nonlin;12/02/2002 0:00;16.8987;17.2374;17.5762
ALMP003_1_nonlin;13/02/2002 0:00;16.8951;17.2339;17.5726
ALMP003_1_nonlin;14/02/2002 0:00;16.8912;17.23;17.5687
ALMP003_1_nonlin;15/02/2002 0:00;16.8883;17.227;17.5658
ALMP003_1_nonlin;16/02/2002 0:00;16.886;17.2247;17.5635
ALMP003_1_nonlin;17/02/2002 0:00;16.8859;17.2247;17.5634
ALMP003_1_nonlin;18/02/2002 0:00;16.8858;17.2245;17.5633
ALMP003_1_nonlin;19/02/2002 0:00;16.9056;17.2443;17.583
ALMP003_1_nonlin;20/02/2002 0:00;16.9055;17.2442;17.583
ALMP003_1_nonlin;21/02/2002 0:00;16.9017;17.2405;17.5792
ALMP003_1_nonlin;22/02/2002 0:00;16.9026;17.2414;17.5801
ALMP003_1_nonlin;23/02/2002 0:00;16.9013;17.24;17.5788
ALMP003_1_nonlin;24/02/2002 0:00;16.9083;17.2471;17.5858
ALMP003_1_nonlin;25/02/2002 0:00;16.9144;17.2531;17.5918
ALMP003_1_nonlin;26/02/2002 0:00;16.9143;17.2531;17.5918
ALMP003_1_nonlin;27/02/2002 0:00;16.9135;17.2523;17.591
ALMP003_1_nonlin;28/02/2002 0:00;16.9189;17.2576;17.5964
ALMP003_1_nonlin;1/03/2002 0:00;16.913;17.2517;17.5905
ALMP003_1_nonlin;2/03/2002 0:00;16.9066;17.2454;17.5841
ALMP003_1_nonlin;3/03/2002 0:00;16.9016;17.2404;17.5791
ALMP003_1_nonlin;4/03/2002 0:00;16.8973;17.236;17.5747
ALMP003_1_nonlin;5/03/2002 0:00;16.8939;17.2326;17.5714
ALMP003_1_nonlin;6/03/2002 0:00;16.8921;17.2309;17.5696
ALMP003_1_nonlin;7/03/2002 0:00;16.8894;17.2281;17.5668
ALMP003_1_nonlin;8/03/2002 0:00;16.8878;17.2266;17.5653
ALMP003_1_nonlin;9/03/2002 0:00;16.8855;17.2242;17.563
ALMP003_1_nonlin;10/03/2002 0:00;16.876;17.2148;17.5535
ALMP003_1_nonlin;11/03/2002 0:00;16.8621;17.2009;17.5396
ALMP003_1_nonlin;12/03/2002 0:00;16.8931;17.2318;17.5705
ALMP003_1_nonlin;13/03/2002 0:00;16.8973;17.2361;17.5748
ALMP003_1_nonlin;14/03/2002 0:00;16.8984;17.2371;17.5759
ALMP003_1_nonlin;15/03/2002 0:00;16.8964;17.2351;17.5739
ALMP003_1_nonlin;16/03/2002 0:00;16.8924;17.2312;17.5699
ALMP003_1_nonlin;17/03/2002 0:00;16.8946;17.2333;17.5721
ALMP003_1_nonlin;18/03/2002 0:00;16.896;17.2348;17.5735
ALMP003_1_nonlin;19/03/2002 0:00;16.9001;17.2389;17.5776
ALMP003_1_nonlin;20/03/2002 0:00;16.9033;17.242;17.5807
ALMP003_1_nonlin;21/03/2002 0:00;16.8989;17.2376;17.5764
ALMP003_1_nonlin;22/03/2002 0:00;16.8948;17.2335;17.5723
ALMP003_1_nonlin;23/03/2002 0:00;16.8912;17.23;17.5687
ALMP003_1_nonlin;24/03/2002 0:00;16.8877;17.2264;17.5652
ALMP003_1_nonlin;25/03/2002 0:00;16.885;17.2238;17.5625
ALMP003_1_nonlin;26/03/2002 0:00;16.8821;17.2208;17.5595
ALMP003_1_nonlin;27/03/2002 0:00;16.8653;17.2041;17.5428
ALMP003_1_nonlin;28/03/2002 0:00;16.8453;17.1841;17.5228
ALMP003_1_nonlin;29/03/2002 0:00;16.8239;17.1626;17.5014
ALMP003_1_nonlin;30/03/2002 0:00;16.8123;17.1511;17.4898
ALMP003_1_nonlin;31/03/2002 0:00;16.7974;17.1361;17.4749
ALMP003_1_nonlin;1/04/2002 0:00;16.7801;17.1189;17.4576
ALMP003_1_nonlin;2/04/2002 0:00;16.7651;17.1038;17.4426
ALMP003_1_nonlin;3/04/2002 0:00;16.7435;17.0823;17.421
ALMP003_1_nonlin;4/04/2002 0:00;16.7232;17.062;17.4007
ALMP003_1_nonlin;5/04/2002 0:00;16.6982;17.037;17.3757
ALMP003_1_nonlin;6/04/2002 0:00;16.6738;17.0126;17.3513
ALMP003_1_nonlin;7/04/2002 0:00;16.6508;16.9895;17.3283
ALMP003_1_nonlin;8/04/2002 0:00;16.6297;16.9684;17.3071
ALMP003_1_nonlin;9/04/2002 0:00;16.6134;16.9522;17.2909
ALMP003_1_nonlin;10/04/2002 0:00;16.5955;16.9342;17.2729
ALMP003_1_nonlin;11/04/2002 0:00;16.5766;16.9153;17.2541
ALMP003_1_nonlin;12/04/2002 0:00;16.5603;16.899;17.2378
ALMP003_1_nonlin;13/04/2002 0:00;16.5749;16.9136;17.2524
ALMP003_1_nonlin;14/04/2002 0:00;16.5762;16.9149;17.2537
ALMP003_1_nonlin;15/04/2002 0:00;16.5734;16.9121;17.2509
ALMP003_1_nonlin;16/04/2002 0:00;16.5644;16.9031;17.2419
ALMP003_1_nonlin;17/04/2002 0:00;16.5491;16.8879;17.2266
ALMP003_1_nonlin;18/04/2002 0:00;16.5353;16.8741;17.2128
ALMP003_1_nonlin;19/04/2002 0:00;16.5391;16.8778;17.2166
ALMP003_1_nonlin;20/04/2002 0:00;16.5231;16.8618;17.2006
ALMP003_1_nonlin;21/04/2002 0:00;16.5022;16.8409;17.1797
ALMP003_1_nonlin;22/04/2002 0:00;16.4787;16.8174;17.1562
ALMP003_1_nonlin;23/04/2002 0:00;16.458;16.7968;17.1355
ALMP003_1_nonlin;24/04/2002 0:00;16.4345;16.7732;17.112
ALMP003_1_nonlin;25/04/2002 0:00;16.4227;16.7615;17.1002
ALMP003_1_nonlin;26/04/2002 0:00;16.4455;16.7843;17.123
ALMP003_1_nonlin;27/04/2002 0:00;16.4569;16.7957;17.1344
ALMP003_1_nonlin;28/04/2002 0:00;16.452;16.7907;17.1295
ALMP003_1_nonlin;29/04/2002 0:00;16.4642;16.8029;17.1417
ALMP003_1_nonlin;30/04/2002 0:00;16.4817;16.8204;17.1592
ALMP003_1_nonlin;1/05/2002 0:00;16.5142;16.853;17.1917
ALMP003_1_nonlin;2/05/2002 0:00;16.5075;16.8463;17.185
ALMP003_1_nonlin;3/05/2002 0:00;16.4862;16.8249;17.1637
ALMP003_1_nonlin;4/05/2002 0:00;16.4779;16.8166;17.1553
ALMP003_1_nonlin;5/05/2002 0:00;16.5324;16.8711;17.2099
ALMP003_1_nonlin;6/05/2002 0:00;16.5529;16.8917;17.2304
ALMP003_1_nonlin;7/05/2002 0:00;16.5318;16.8706;17.2093
ALMP003_1_nonlin;8/05/2002 0:00;16.5054;16.8441;17.1829
ALMP003_1_nonlin;9/05/2002 0:00;16.4854;16.8241;17.1629
